Fecha,CO,Temp Ext
11/05/18,0.605,28.6
11/05/18,0.656,26.1
11/05/18,0.641,24.5
11/05/18,0.878,18.6
11/05/18,0.897,17.5
11/05/18,0.908,18
11/05/18,1.03,19
11/05/18,0.957,17.8
11/05/18,1.297,20.1
11/05/18,0.938,17.8
11/05/18,1.439,18.3
11/05/18,1.006,17.5
11/05/18,1.2,17.4
12/05/18,0.624,21.4
12/05/18,0.608,21.9
12/05/18,0.494,30.3
12/05/18,0.451,30.7
12/05/18,0.54,29.5
12/05/18,0.629,20.6
12/05/18,0.45,30.9
12/05/18,0.542,29.8
12/05/18,0.619,21
12/05/18,0.647,22.4
12/05/18,0.598,27.7
12/05/18,0.669,24.2
12/05/18,0.639,23
12/05/18,0.699,19.8
12/05/18,0.687,20.7
12/05/18,0.644,28.4
12/05/18,0.654,25.1
12/05/18,0.761,20.3
12/05/18,0.717,27.2
12/05/18,0.692,25.9
12/05/18,0.805,21.4
12/05/18,0.658,26.2
12/05/18,0.882,22.6
12/05/18,0.859,24.2
13/05/18,0.523,31.7
13/05/18,0.538,32
13/05/18,0.672,20.7
13/05/18,0.559,31.3
13/05/18,0.667,21.6
13/05/18,0.65,20.5
13/05/18,0.64,22.2
13/05/18,0.58,31.4
13/05/18,0.583,25.8
13/05/18,0.609,30.4
13/05/18,0.629,29.8
13/05/18,0.686,20.4
13/05/18,0.685,28.8
13/05/18,0.666,23.7
13/05/18,0.618,29.9
13/05/18,0.762,26.1
13/05/18,0.716,27.3
13/05/18,0.675,28.4
13/05/18,0.688,20.7
13/05/18,0.727,21
13/05/18,0.601,26.8
13/05/18,0.838,21.6
13/05/18,0.9,24.1
13/05/18,1.063,22.7
14/05/18,0.342,18.4
14/05/18,0.441,19
14/05/18,0.472,19.3
14/05/18,0.618,23.2
14/05/18,0.462,24.7
14/05/18,0.648,19.1
14/05/18,0.657,19.9
14/05/18,0.459,25.3
14/05/18,0.346,31.2
14/05/18,0.432,29.6
14/05/18,0.338,30.9
14/05/18,0.511,28.4
14/05/18,0.555,26.1
14/05/18,0.426,30.4
14/05/18,0.465,29.4
14/05/18,0.546,26
14/05/18,0.584,19
14/05/18,0.553,28
14/05/18,0.653,26.3
14/05/18,0.85,24.1
14/05/18,1.284,22.4
14/05/18,1.386,20.7
14/05/18,1.237,19.6
14/05/18,1.093,19
15/05/18,0.16,31.5
15/05/18,0.236,30.5
15/05/18,0.285,29.4
15/05/18,0.475,24
15/05/18,0.179,32.4
15/05/18,0.408,21.6
15/05/18,0.248,33
15/05/18,0.378,27.7
15/05/18,0.306,33.2
15/05/18,0.51,23.2
15/05/18,0.445,21.6
15/05/18,0.4,32.6
15/05/18,0.495,22.3
15/05/18,0.457,21.9
15/05/18,0.507,26.3
15/05/18,0.505,28
15/05/18,0.641,24.5
15/05/18,0.632,21.3
15/05/18,0.625,31
15/05/18,0.687,28.9
15/05/18,0.885,20.8
15/05/18,0.997,21.3
15/05/18,0.926,22.6
15/05/18,0.866,30
16/05/18,0.282,34.2
16/05/18,0.45,25.2
16/05/18,0.291,34.4
16/05/18,0.317,33.6
16/05/18,0.49,26.6
16/05/18,0.369,34.4
16/05/18,0.455,26.1
16/05/18,0.561,30.2
16/05/18,0.636,28.2
16/05/18,0.491,32.5
16/05/18,0.559,31.4
16/05/18,0.452,24.2
16/05/18,0.714,29.4
16/05/18,0.611,33.2
16/05/18,0.618,28.3
16/05/18,0.588,27.2
16/05/18,0.517,23.6
16/05/18,0.7,26.5
16/05/18,0.901,30.9
16/05/18,0.945,30.5
16/05/18,0.726,23.4
16/05/18,1.237,22.8
16/05/18,1.188,24.7
16/05/18,1.083,22.7
17/05/18,0.581,25.8
17/05/18,0.314,34.4
17/05/18,0.297,33.9
17/05/18,0.299,33.4
17/05/18,0.588,25
17/05/18,0.591,22.9
17/05/18,0.576,24.1
17/05/18,0.651,26.8
17/05/18,0.447,34
17/05/18,0.363,34.4
17/05/18,0.372,32.6
17/05/18,0.683,27.6
17/05/18,0.615,27.3
17/05/18,0.631,29.1
17/05/18,0.587,32
17/05/18,0.537,29.9
17/05/18,0.532,31.5
17/05/18,0.65,22.8
17/05/18,0.613,28.3
17/05/18,0.671,26.6
17/05/18,0.693,30.3
17/05/18,0.754,22.9
17/05/18,0.733,24.6
17/05/18,0.916,23.1
18/05/18,0.323,34.1
18/05/18,0.283,34
18/05/18,0.306,33.5
18/05/18,0.546,26.3
18/05/18,0.406,33.6
18/05/18,0.432,29.4
18/05/18,0.32,32.2
18/05/18,0.496,27.9
18/05/18,0.365,31.1
18/05/18,0.546,25.1
18/05/18,0.474,32.2
18/05/18,0.587,23.3
18/05/18,0.535,28.1
18/05/18,0.572,24.2
18/05/18,0.589,25.1
18/05/18,0.565,30
18/05/18,0.593,26
18/05/18,0.622,26.5
18/05/18,0.685,23.1
18/05/18,0.694,24.2
18/05/18,0.649,22.5
18/05/18,0.604,25.6
18/05/18,0.824,21.8
18/05/18,0.89,22.6
19/05/18,0.354,32.9
19/05/18,0.343,32.6
19/05/18,0.512,24.4
19/05/18,0.429,31
19/05/18,0.33,32.8
19/05/18,0.405,31.4
19/05/18,0.489,28.8
19/05/18,0.363,32.2
19/05/18,0.394,29.3
19/05/18,0.49,27.5
19/05/18,0.413,30.6
19/05/18,0.564,23
19/05/18,0.523,25.6
19/05/18,0.57,24.3
19/05/18,0.549,27.3
19/05/18,0.598,24.2
19/05/18,0.592,22
19/05/18,0.548,23.9
19/05/18,0.544,24.1
19/05/18,0.707,22.6
19/05/18,0.602,25.8
19/05/18,0.683,21.9
19/05/18,1.341,22.4
19/05/18,1.21,21.7
20/05/18,0.263,26.9
20/05/18,0.399,22.3
20/05/18,0.3,25.5
20/05/18,0.19,31.1
20/05/18,0.201,30.2
20/05/18,0.206,28.6
20/05/18,0.109,32.2
20/05/18,0.174,32.2
20/05/18,0.15,31.7
20/05/18,0.222,31.8
20/05/18,0.365,24
20/05/18,0.494,20.1
20/05/18,0.556,23.2
20/05/18,0.543,21.9
20/05/18,0.541,21.1
20/05/18,0.334,29.9
20/05/18,0.51,19.8
20/05/18,0.442,27.7
20/05/18,0.554,20.5
20/05/18,0.434,24.8
20/05/18,0.492,21
20/05/18,0.52,22.8
20/05/18,0.427,26
20/05/18,0.622,19.2
21/05/18,0.483,22.2
21/05/18,0.293,33.3
21/05/18,0.531,21.9
21/05/18,0.335,33.2
21/05/18,0.414,32.1
21/05/18,0.679,25.4
21/05/18,0.639,21.2
21/05/18,0.631,24.5
21/05/18,0.465,23.2
21/05/18,0.494,32.1
21/05/18,0.583,20.9
21/05/18,0.644,28.6
21/05/18,0.641,22.8
21/05/18,0.446,23.7
21/05/18,0.647,20.7
21/05/18,0.655,31.3
21/05/18,0.572,30.8
21/05/18,0.802,25.6
21/05/18,0.794,27.3
21/05/18,0.818,28.9
21/05/18,0.69,26.6
21/05/18,0.864,30.2
21/05/18,0.921,21.1
21/05/18,0.966,20.4
22/05/18,0.563,21.5
22/05/18,0.573,21.9
22/05/18,0.238,33.8
22/05/18,0.289,33
22/05/18,0.271,32.7
22/05/18,0.249,31.5
22/05/18,0.612,22.3
22/05/18,0.593,21.2
22/05/18,0.335,33.4
22/05/18,0.631,24.8
22/05/18,0.652,23.2
22/05/18,0.397,32.5
22/05/18,0.586,28.7
22/05/18,0.522,30.8
22/05/18,0.566,30.1
22/05/18,0.767,21.2
22/05/18,0.608,27.1
22/05/18,0.896,26.6
22/05/18,0.622,25.6
22/05/18,0.865,28.3
22/05/18,1.115,21.2
22/05/18,1.171,20.7
22/05/18,1.225,22.8
22/05/18,1.499,24.7
23/05/18,0.214,34
23/05/18,0.293,33.9
23/05/18,0.177,33.9
23/05/18,0.175,33.3
23/05/18,0.538,23.4
23/05/18,0.378,33.3
23/05/18,0.287,31.7
23/05/18,0.597,24.3
23/05/18,0.563,22.8
23/05/18,0.378,30.8
23/05/18,0.637,23.7
23/05/18,0.489,32.3
23/05/18,0.544,28.2
23/05/18,0.599,27.1
23/05/18,0.608,28.2
23/05/18,0.564,29.4
23/05/18,0.623,30.1
23/05/18,0.804,26
23/05/18,0.591,25
23/05/18,0.892,22
23/05/18,1.058,24.2
23/05/18,1.53,21.9
23/05/18,1.047,21.3
23/05/18,1.611,20.9
24/05/18,0.178,35.1
24/05/18,0.223,35.4
24/05/18,0.328,33.4
24/05/18,0.625,27.8
24/05/18,0.314,35.3
24/05/18,0.404,30.1
24/05/18,0.62,24.2
24/05/18,0.432,34.7
24/05/18,0.377,32.1
24/05/18,0.612,23.4
24/05/18,0.573,24.7
24/05/18,0.655,30.3
24/05/18,0.68,28.9
24/05/18,0.23,34.5
24/05/18,0.555,26.3
24/05/18,0.688,23.7
24/05/18,0.618,27.9
24/05/18,0.561,32.9
24/05/18,0.722,22.5
24/05/18,0.723,25.8
24/05/18,0.568,26.5
24/05/18,0.863,23.8
24/05/18,1.027,21.7
24/05/18,1.192,22.2
25/05/18,0.663,23.8
25/05/18,0.305,33.2
25/05/18,0.616,26.9
25/05/18,0.351,34.9
25/05/18,0.287,35.2
25/05/18,0.385,31.5
25/05/18,0.666,23.3
25/05/18,0.62,24.9
25/05/18,0.281,34.6
25/05/18,0.675,22.4
25/05/18,0.426,35
25/05/18,0.511,29
25/05/18,0.565,27.1
25/05/18,0.489,34.3
25/05/18,0.612,26
25/05/18,0.685,22.2
25/05/18,0.598,32.4
25/05/18,0.585,27.6
25/05/18,0.677,30.3
25/05/18,0.665,28.6
25/05/18,0.788,22.1
25/05/18,0.815,25.3
25/05/18,0.877,22.8
25/05/18,1.07,23.9
26/05/18,0.674,27.6
26/05/18,0.685,28.9
26/05/18,0.319,35.3
26/05/18,0.603,26.5
26/05/18,0.341,34.9
26/05/18,0.458,35.2
26/05/18,0.543,34.6
26/05/18,0.417,34.2
26/05/18,0.599,25.9
26/05/18,0.635,33.1
26/05/18,0.702,32
26/05/18,0.704,31.3
26/05/18,0.72,33.5
26/05/18,0.684,25.6
26/05/18,0.81,24.2
26/05/18,0.885,30.1
26/05/18,0.86,24.9
26/05/18,0.874,22.7
26/05/18,0.842,23.3
26/05/18,1.023,28.5
26/05/18,0.972,22.4
26/05/18,1.112,27
26/05/18,1.079,23.2
26/05/18,1.049,24.8
27/05/18,0.342,36.4
27/05/18,0.279,35.5
27/05/18,0.38,36.4
27/05/18,0.325,36.2
27/05/18,0.529,35.4
27/05/18,0.67,26.4
27/05/18,0.682,26.1
27/05/18,0.646,32.9
27/05/18,0.454,33.9
27/05/18,0.677,28.8
27/05/18,0.72,28.2
27/05/18,0.65,30.4
27/05/18,0.562,31.9
27/05/18,0.685,30.3
27/05/18,0.778,25.4
27/05/18,0.752,24.3
27/05/18,0.78,26.6
27/05/18,0.785,23.7
27/05/18,0.634,26.7
27/05/18,0.789,24.5
27/05/18,0.864,22.8
27/05/18,0.645,28.4
27/05/18,0.838,22
27/05/18,0.834,22.7
28/05/18,0.637,24.6
28/05/18,0.657,26.4
28/05/18,0.65,24.9
28/05/18,0.636,27.6
28/05/18,0.685,27.4
28/05/18,0.673,24.3
28/05/18,0.691,28.6
28/05/18,0.484,36.4
28/05/18,0.497,35.5
28/05/18,0.671,22.8
28/05/18,0.485,35.9
28/05/18,0.48,34.2
28/05/18,0.67,30.4
28/05/18,0.68,32.5
28/05/18,0.642,34.6
28/05/18,0.709,22.2
28/05/18,0.672,33
28/05/18,0.924,31.6
28/05/18,0.885,22
28/05/18,1.041,24.9
28/05/18,1.068,29.7
28/05/18,1.149,26.4
28/05/18,1.191,27.8
28/05/18,1.054,22.6
29/05/18,0.338,36.7
29/05/18,0.668,24.7
29/05/18,0.702,26.9
29/05/18,0.692,26
29/05/18,0.465,34.3
29/05/18,0.568,34.6
29/05/18,0.666,24.2
29/05/18,0.493,35.7
29/05/18,0.655,27.5
29/05/18,0.616,33
29/05/18,0.704,23.3
29/05/18,0.368,35.1
29/05/18,0.283,36.3
29/05/18,0.791,22
29/05/18,0.666,31.4
29/05/18,0.713,25.1
29/05/18,0.692,23
29/05/18,0.755,29.4
29/05/18,0.733,27.3
29/05/18,0.718,22
29/05/18,0.627,31.4
29/05/18,0.742,29.4
29/05/18,0.75,30.3
29/05/18,0.824,21.5
30/05/18,0.245,36.4
30/05/18,0.663,25.3
30/05/18,0.293,37.5
30/05/18,0.286,37.1
30/05/18,0.271,35.5
30/05/18,0.339,37.2
30/05/18,0.617,30.9
30/05/18,0.39,33.6
30/05/18,0.45,36.4
30/05/18,0.691,29.1
30/05/18,0.675,25.3
30/05/18,0.622,29.8
30/05/18,0.608,32.4
30/05/18,0.585,34.6
30/05/18,0.7,24.2
30/05/18,0.628,28.1
30/05/18,0.66,31.7
30/05/18,0.756,23.1
30/05/18,0.753,25.6
30/05/18,1.009,24.7
30/05/18,1.127,22.9
30/05/18,0.949,22.3
30/05/18,1.149,29.4
30/05/18,1.3,27.3
31/05/18,0.64,24.8
31/05/18,0.611,28.4
31/05/18,0.614,27.1
31/05/18,0.687,29.6
31/05/18,0.653,24.2
31/05/18,0.668,31.4
31/05/18,0.746,33.7
31/05/18,0.716,22.3
31/05/18,0.522,38
31/05/18,0.683,28.3
31/05/18,0.615,25
31/05/18,0.769,21.8
31/05/18,0.576,36.7
31/05/18,0.814,22.2
31/05/18,0.739,29.5
31/05/18,0.927,23.9
31/05/18,0.906,28.8
31/05/18,0.676,36.8
31/05/18,0.866,33.2
31/05/18,0.932,31.1
31/05/18,0.878,35.5
31/05/18,0.802,35.5
31/05/18,1.077,26.5
31/05/18,0.859,35.1
01/06/18,0.634,26.1
01/06/18,0.852,24.8
01/06/18,0.665,27.3
01/06/18,0.861,26.2
01/06/18,0.686,25.3
01/06/18,0.55,32.7
01/06/18,0.681,22.9
01/06/18,0.694,30.9
01/06/18,1.464,12.8
01/06/18,0.705,22.2
01/06/18,1.433,36.6
01/06/18,1.36,36.8
01/06/18,1.668,36.1
01/06/18,0.987,26.7
01/06/18,0.825,28.5
01/06/18,0.845,28.4
01/06/18,0.684,23.8
01/06/18,1.231,36.9
01/06/18,0.844,21.8
01/06/18,0.76,22.1
01/06/18,0.922,33.3
01/06/18,1.008,36.2
01/06/18,1.131,24.8
01/06/18,1.31,23.3
02/06/18,0.864,23.3
02/06/18,0.961,37.5
02/06/18,0.881,22.9
02/06/18,0.832,37.3
02/06/18,1.074,36.6
02/06/18,0.88,21.4
02/06/18,0.885,21.7
02/06/18,0.858,22.4
02/06/18,0.854,34.3
02/06/18,0.789,36.1
02/06/18,0.997,35.4
02/06/18,0.854,33.8
02/06/18,0.94,31.9
02/06/18,0.87,24.3
02/06/18,0.872,23.8
02/06/18,0.916,33
02/06/18,0.926,23.9
02/06/18,0.883,25.7
02/06/18,0.939,30.6
02/06/18,0.936,21.8
02/06/18,1.065,22.4
03/06/18,0.58,33.6
03/06/18,0.58,32.2
03/06/18,0.571,34.1
03/06/18,0.579,33.1
03/06/18,0.664,28.7
03/06/18,0.61,30.6
03/06/18,0.91,27.9
03/06/18,0.619,33.9
03/06/18,0.774,27.5
03/06/18,0.872,26.2
03/06/18,1.08,22.7
03/06/18,0.704,33.4
03/06/18,0.952,24.6
03/06/18,1.023,23.1
03/06/18,1.077,23.1
03/06/18,0.846,32.3
03/06/18,0.983,29.8
03/06/18,1.23,22.4
03/06/18,1.099,24.9
03/06/18,1.059,29
03/06/18,1.109,27.2
03/06/18,1.242,22.7
03/06/18,1.064,31.2
03/06/18,,
04/06/18,0.79,24.3
04/06/18,0.901,26
04/06/18,0.819,23.9
04/06/18,0.925,23.6
04/06/18,0.946,24.1
04/06/18,0.917,24.7
04/06/18,1.641,34.9
04/06/18,0.773,27.4
04/06/18,1.878,34
04/06/18,1.307,28.3
04/06/18,1.734,29.9
04/06/18,0.838,26.1
04/06/18,0.896,24.6
04/06/18,1.544,32.7
04/06/18,1.49,35.1
04/06/18,1.325,26.5
04/06/18,1.041,23.3
04/06/18,1.285,24.8
04/06/18,1.348,29
04/06/18,0.933,23.2
04/06/18,1.356,32.2
04/06/18,1.404,34.3
04/06/18,1.102,22.9
04/06/18,1.136,31.7
05/06/18,1.155,22.5
05/06/18,1.171,23.3
05/06/18,1.148,22
05/06/18,1.381,33.9
05/06/18,1.346,23.9
05/06/18,1.247,24.1
05/06/18,1.16,22.9
05/06/18,1.312,22.6
05/06/18,1.434,29.8
05/06/18,1.329,25.9
05/06/18,1.459,27.5
05/06/18,1.146,22.2
05/06/18,1.431,33.1
05/06/18,1.377,25.1
05/06/18,1.17,21.7
05/06/18,1.259,21.7
05/06/18,1.469,32.8
05/06/18,1.433,33.8
05/06/18,1.567,28.2
05/06/18,1.458,32.9
05/06/18,1.249,21.4
05/06/18,1.416,26.3
05/06/18,1.602,30.3
05/06/18,1.586,31.3
06/06/18,0.013,24.1
06/06/18,1.3,23
06/06/18,1.309,23.2
06/06/18,,23.4
06/06/18,1.368,32.5
06/06/18,1.368,29
06/06/18,1.291,22.5
06/06/18,1.365,25.7
06/06/18,1.347,30.2
06/06/18,1.361,31.6
06/06/18,1.381,27.5
06/06/18,1.395,33.5
06/06/18,1.341,22.2
06/06/18,1.321,23.8
06/06/18,1.432,24.3
06/06/18,1.352,24.2
06/06/18,1.38,21.7
06/06/18,1.432,34.1
06/06/18,1.42,22.6
06/06/18,1.174,29.3
06/06/18,2.437,23
06/06/18,1.535,33.2
06/06/18,1.774,22.6
06/06/18,0.013,23.6
07/06/18,2.401,21.6
07/06/18,2.416,22.3
07/06/18,2.427,22.7
07/06/18,2.504,21.9
07/06/18,2.482,23.3
07/06/18,2.577,25.6
07/06/18,2.573,32.3
07/06/18,2.521,25
07/06/18,2.399,22.7
07/06/18,2.612,22.6
07/06/18,2.532,25.5
07/06/18,2.403,22.7
07/06/18,2.566,28
07/06/18,2.613,29.8
07/06/18,2.441,21.5
07/06/18,2.655,23.8
07/06/18,2.61,30.1
07/06/18,2.637,30.9
07/06/18,2.601,27.7
07/06/18,2.623,33
07/06/18,2.662,32.7
07/06/18,2.565,31.6
07/06/18,2.659,32.2
07/06/18,2.492,21.7
08/06/18,2.454,23.6
08/06/18,2.357,18.9
08/06/18,2.468,23.9
08/06/18,2.443,19.6
08/06/18,2.537,26.3
08/06/18,2.367,20.3
08/06/18,2.544,25.2
08/06/18,2.578,31.5
08/06/18,2.544,27.9
08/06/18,2.605,30.4
08/06/18,2.603,31
08/06/18,2.673,27.7
08/06/18,2.67,29.2
08/06/18,2.621,31.9
08/06/18,2.599,29.6
08/06/18,2.643,31.8
08/06/18,2.657,32.3
08/06/18,2.473,20.1
08/06/18,2.877,26
08/06/18,2.853,23.9
08/06/18,2.823,21.4
08/06/18,2.666,19.5
08/06/18,2.852,18.9
08/06/18,3.093,19.8
09/06/18,2.503,31.2
09/06/18,2.53,30.2
09/06/18,2.486,21.6
09/06/18,2.465,21.2
09/06/18,2.535,24.6
09/06/18,2.572,29.8
09/06/18,2.521,31.8
09/06/18,2.5,23.8
09/06/18,2.531,29.4
09/06/18,2.597,27.9
09/06/18,2.486,22.9
09/06/18,0.591,19.9
09/06/18,2.487,21.1
09/06/18,2.45,21.6
09/06/18,2.495,20.7
09/06/18,2.63,26.1
09/06/18,2.612,22.2
09/06/18,2.663,23.8
09/06/18,0.607,20.6
09/06/18,2.547,21.2
09/06/18,2.665,24.6
09/06/18,2.243,22.7
09/06/18,0.685,21.3
09/06/18,0.608,20
10/06/18,0.015,20.8
10/06/18,0.558,19.3
10/06/18,0.348,23.2
10/06/18,0.73,29.3
10/06/18,0.797,27.7
10/06/18,0.753,28.9
10/06/18,0.614,19.7
10/06/18,0.723,29.3
10/06/18,0.588,19
10/06/18,0.573,19.4
10/06/18,0.631,19.7
10/06/18,0.844,26.5
10/06/18,0.891,25.2
10/06/18,0.643,20
10/06/18,1.006,23.7
10/06/18,0.774,19.9
10/06/18,1.053,22.2
10/06/18,1.01,21.2
10/06/18,0.907,20.1
10/06/18,0.981,20.4
10/06/18,2.324,20.9
10/06/18,3.706,20.9
10/06/18,0.013,20.5
10/06/18,0.014,20.3
11/06/18,2.995,29
11/06/18,3.015,28.6
11/06/18,3.023,28.4
11/06/18,3.012,23.7
11/06/18,3.071,27.6
11/06/18,3.018,27.9
11/06/18,3.057,26.5
11/06/18,3.07,26.1
11/06/18,3.046,24
11/06/18,3.039,24.5
11/06/18,3.008,20.6
11/06/18,3.084,25.3
11/06/18,3.04,26.8
11/06/18,3.042,27.6
11/06/18,3.103,24.7
11/06/18,3.12,20.4
11/06/18,3.236,23.3
11/06/18,3.209,20.3
11/06/18,3.256,20.6
11/06/18,3.24,20.3
11/06/18,3.483,20.2
11/06/18,3.663,21.7
11/06/18,3.673,20.4
11/06/18,3.619,20.7
12/06/18,2.938,23.2
12/06/18,2.983,21.5
12/06/18,2.981,23.5
12/06/18,2.964,22.7
12/06/18,2.984,21.9
12/06/18,3.018,20.9
12/06/18,3.071,27.5
12/06/18,,27.4
12/06/18,,25.4
12/06/18,,24.9
12/06/18,,25.1
12/06/18,2.971,22.1
12/06/18,,24.1
12/06/18,3.08,26.2
12/06/18,3.134,25.5
12/06/18,,23.7
12/06/18,,25.3
12/06/18,3.115,19.5
12/06/18,3.157,21
12/06/18,,21.8
12/06/18,,22.6
12/06/18,3.136,20.1
12/06/18,3.428,22.6
12/06/18,3.379,24.1
13/06/18,,20.3
13/06/18,,20.5
13/06/18,,25.3
13/06/18,,21.1
13/06/18,,27
13/06/18,,20.2
13/06/18,,20.2
13/06/18,,25.7
13/06/18,,24.5
13/06/18,,25.3
13/06/18,,21.7
13/06/18,,26.1
13/06/18,,23.2
13/06/18,,19.8
13/06/18,,20.2
13/06/18,,21.6
13/06/18,,20.5
13/06/18,,21.9
13/06/18,,19.9
13/06/18,,19.8
13/06/18,,23.5
13/06/18,,22
13/06/18,,23.1
13/06/18,,22.6
14/06/18,,20
14/06/18,,20.2
14/06/18,,20.6
14/06/18,,20.7
14/06/18,,20.1
14/06/18,0.446,29.2
14/06/18,0.449,29.6
14/06/18,0.442,22.9
14/06/18,,21.2
14/06/18,0.427,30.1
14/06/18,0.537,29.3
14/06/18,0.508,23.9
14/06/18,0.484,26.8
14/06/18,0.635,28.4
14/06/18,0.594,27.7
14/06/18,0.496,28.5
14/06/18,,25.6
14/06/18,0.617,26.6
14/06/18,,19.9
14/06/18,,20.4
14/06/18,,23.9
14/06/18,,19.7
14/06/18,,20.9
14/06/18,,21.6
15/06/18,0.352,20.4
15/06/18,0.331,21
15/06/18,0.393,22.1
15/06/18,0.423,27.2
15/06/18,0.428,26
15/06/18,0.491,28.8
15/06/18,0.499,29.6
15/06/18,0.473,29.8
15/06/18,0.472,29.7
15/06/18,0.356,21.8
15/06/18,0.47,29.5
15/06/18,0.45,28.4
15/06/18,0.33,21.3
15/06/18,0.494,22.7
15/06/18,0.491,24.2
15/06/18,0.538,22.6
15/06/18,0.533,27.3
15/06/18,0.57,23.7
15/06/18,0.402,20.1
15/06/18,0.361,20.3
15/06/18,0.587,25.4
15/06/18,0.538,21.4
15/06/18,0.516,19.7
15/06/18,0.588,20.2
16/06/18,0.502,31.5
16/06/18,0.472,31.6
16/06/18,0.495,30.3
16/06/18,0.538,29.9
16/06/18,0.505,31.2
16/06/18,0.511,28.8
16/06/18,0.504,27.7
16/06/18,0.499,26
16/06/18,0.565,28.5
16/06/18,0.411,20.2
16/06/18,0.54,22.5
16/06/18,0.543,24.1
16/06/18,0.398,20.8
16/06/18,0.412,19.6
16/06/18,0.596,26.8
16/06/18,0.575,21.1
16/06/18,0.406,20.9
16/06/18,0.389,21.4
16/06/18,0.567,24.6
16/06/18,0.601,25.4
16/06/18,0.502,19.7
16/06/18,0.419,19
16/06/18,0.48,18.8
16/06/18,0.502,22.1
17/06/18,0.533,29.3
17/06/18,0.542,26.8
17/06/18,0.557,28.3
17/06/18,0.456,20.7
17/06/18,0.497,29.6
17/06/18,0.503,30
17/06/18,0.462,20.5
17/06/18,0.506,29.6
17/06/18,0.554,26.1
17/06/18,0.581,25
17/06/18,0.421,20.1
17/06/18,0.515,28.8
17/06/18,0.491,21.5
17/06/18,0.502,22.6
17/06/18,0.576,23.9
17/06/18,0.475,20.8
17/06/18,0.583,27.2
17/06/18,0.521,23.4
17/06/18,0.59,23.1
17/06/18,0.435,20.3
17/06/18,0.57,21.3
17/06/18,0.638,22.1
17/06/18,0.58,25.4
17/06/18,0.568,24.2
18/06/18,0.421,21.5
18/06/18,0.43,22.8
18/06/18,0.451,22.3
18/06/18,0.42,20.6
18/06/18,0.435,21.1
18/06/18,0.5,29.3
18/06/18,0.525,23.3
18/06/18,0.538,28.2
18/06/18,0.512,29.3
18/06/18,0.489,28.8
18/06/18,0.465,27.8
18/06/18,0.523,23.5
18/06/18,0.534,25.3
18/06/18,0.477,26.5
18/06/18,0.418,20.5
18/06/18,0.597,22.9
18/06/18,0.601,26.3
18/06/18,0.527,20.9
18/06/18,0.568,27.7
18/06/18,0.468,20.6
18/06/18,0.571,22.5
18/06/18,0.568,21.2
18/06/18,0.595,20.7
18/06/18,0.575,20.8
19/06/18,0.438,20.6
19/06/18,0.459,19.1
19/06/18,0.452,19.7
19/06/18,0.44,19.4
19/06/18,0.448,24.9
19/06/18,0.43,20.9
19/06/18,0.505,24.2
19/06/18,0.541,23
19/06/18,0.424,25.4
19/06/18,0.542,21.7
19/06/18,0.462,21
19/06/18,0.5,19.6
19/06/18,0.569,25.1
19/06/18,0.533,20.4
19/06/18,0.487,18.9
19/06/18,0.566,23.7
19/06/18,0.582,25
19/06/18,0.481,18.9
19/06/18,0.431,21.7
19/06/18,0.551,18.9
19/06/18,0.569,18.7
19/06/18,0.472,21.7
19/06/18,0.586,19
19/06/18,0.464,21.8
20/06/18,0.394,21
20/06/18,0.412,18.9
20/06/18,0.445,25.1
20/06/18,0.517,25.8
20/06/18,0.471,24.6
20/06/18,0.49,24
20/06/18,0.518,26.1
20/06/18,0.44,19.2
20/06/18,0.441,19.6
20/06/18,0.509,25.9
20/06/18,0.508,25.4
20/06/18,0.528,22.6
20/06/18,0.535,24.8
20/06/18,0.491,22.7
20/06/18,0.459,19.2
20/06/18,0.539,19.5
20/06/18,0.564,21
20/06/18,0.448,21.3
20/06/18,0.559,23.1
20/06/18,0.572,18.8
20/06/18,0.58,24.2
20/06/18,0.58,18.9
20/06/18,0.667,18.9
20/06/18,0.672,19
21/06/18,0.433,21.1
21/06/18,0.415,20
21/06/18,0.455,21.5
21/06/18,0.481,26.8
21/06/18,0.484,27.7
21/06/18,0.461,25
21/06/18,0.422,21.2
21/06/18,0.417,19.3
21/06/18,0.512,28.7
21/06/18,0.452,26
21/06/18,0.402,21
21/06/18,0.533,23.9
21/06/18,0.566,28.9
21/06/18,0.196,23.4
21/06/18,0.617,26.7
21/06/18,0.521,19.5
21/06/18,1.508,22.4
21/06/18,0.658,22
21/06/18,0.669,19.2
21/06/18,2.435,20.8
21/06/18,2.374,21.5
21/06/18,2.402,21.3
21/06/18,0.836,19.6
21/06/18,1.036,20.9
22/06/18,2.215,19
22/06/18,2.287,19.2
22/06/18,1.704,20.9
22/06/18,1.604,27.3
22/06/18,0.374,24.6
22/06/18,1.778,20.7
22/06/18,2.456,22.7
22/06/18,1.801,20.6
22/06/18,1.131,24.3
22/06/18,1.695,25.1
22/06/18,0.758,23.6
22/06/18,2.48,21.3
22/06/18,1.675,25.9
22/06/18,1.73,26.7
22/06/18,2.361,19.2
22/06/18,2.432,19.3
22/06/18,2.552,19.8
22/06/18,1.788,20.9
22/06/18,2.534,19.6
22/06/18,2.55,20.3
22/06/18,2.492,19
22/06/18,2.821,19.8
22/06/18,2.922,19.5
22/06/18,2.595,19.1
23/06/18,1.636,28.1
23/06/18,1.737,22.1
23/06/18,1.655,26.9
23/06/18,1.603,27.7
